calcium,calories,carbohydrates,cholesterol,choline,copper,fats (lipid tot),fiber,folate,folate (dfe),folic acid,food folate,iron,magnesium,monounsaturated fats,niacin (vitamin b3),pantothenic acid (vitamin b5),phosphorus,polyunsaturated fats,potassium,protein,retinol,riboflavin (vitamin b2),saturated fats,selenium,sodium,sugars,thiamin (vitamin b1),vitamin a,vitamin a (iu),vitamin b12,vitamin b6,vitamin c,vitamin d,vitamin d (iu),vitamin e,water,zinc
"leavening agents, spices, savory, marjoram, dill weed, celery seed, sage, sisymbrium sp. seeds, dill seed, poppy seed, chervil, rosemary, coriander leaf, fennel seed, parsley, cinnamon, poultry seasoning, sesame seeds, cumin seed, kraft free singles american nonfat past process chs product, coriander seed, imitation chs, caraway seed, pumpkin pie spice, cheese food, anise seed, cloves, chia seeds, toddl form, incaparina","fat, lard, animal fat, meat drippings (lard, caribou, margarine, macadamia nuts, margarine-like, butter, pecans, mayonnaise drsng, brazilnuts, hickorynuts, baking chocolate, pine nuts, hazelnuts or filberts, hazelnuts, formulated, walnuts, sunflower sd butter, almond butter, butternuts, peanut butter w/ omega-3, mixed nuts, sesame butter, peanut butter, cashew butter, pork, sunflower sd krnls, almonds","sweetener, sugar, sugars, chewing gum, flan, cornstarch, pectin, sweeteners, butter replcmnt, carob flour, tapioca, arrowroot flour, babyfood, noodles, corn bran, fruit syrup, martha white foods, corn cakes, potato flour, fruit leather, egg custards, candied fruit, rice crackers, honey, vermicelli, general mills, rice cake, pepeao, cracker meal, shallots","caviar, pate, roe, egg, sea lion, eggs, egg custards, chicken, fast foods, squid, steelhead trout, butter, fast foods  biscuit  w/ egg, liver cheese, cream puff shell, breakfast items, pate de foie gras, crustaceans, shrimp, poultry, lobster, eel, hormel pillow pak sliced turkey pepperoni, whale, spinach souffle, dove, turkey from whl, crayfish, cuttlefish, fat","caviar, roe, egg, eggs, pate, soy prot isolate, soy protein isolate, soy flour, vermicelli, pork skins, bacon bits, whale, celery flakes, toddl form, cream puff shell, chckn, beef jerky, peanut flour, luncheon slices, headcheese, beef, mutton, chickpeas (garbanzo bns, fast foods, breakfast items, bison, coriander leaf, parsley, chorizo, broadbeans (fava beans)","pepeao, sesame seeds, cocoa, baking chocolate, soy flour, oyster, mace, soy flr, cashew nuts, nuts, cashew butter, gelatins, spices, soy meal, vermicelli, baking choc, squid, sea lion, sunflower sd krnls, peanut flour, coriander leaf, safflower sd krnls, brazilnuts, safflower sd meal, hazelnuts or filberts, sunflower sd flr, poppy seed, sesame butter, soy prot isolate, soy protein isolate","lard, fat, animal fat, meat drippings (lard, caribou, butter, margarine-like, margarine, mayonnaise drsng, macadamia nuts, pecans, brazilnuts, hickorynuts, pine nuts, hazelnuts or filberts, pork, walnuts, formulated, butternuts, almond butter, sunflower sd butter, peanut butter w/ omega-3, sesame butter, mixed nuts, hazelnuts, baking chocolate, sunflower sd krnls, beechnuts, peanut butter, almonds","corn bran, gums, fungi, curry powder, cinnamon, savory, pinon nuts, wheat bran, rosemary, coriander seed, marjoram, sage, fennel seed, carob flour, caraway seed, spices, cocoa, paprika, chili powder, chia seeds, cloves, cereals rte, celery flakes, parsley, hyacinth bns, pepper, broadbeans (fava beans), fenugreek seed, rose hips, rye flour","yeast extract spread, cereals rte, yardlong bns, mothbeans, chickpeas (garbanzo bns, pigeon peas (red gm), chickpea flour (besan), broadbeans (fava beans), lupins, soy flour, soy prot conc, arrowroot, pate, spices, rosemary, edamame, soy meal, wheat germ, macaroni, sage, marjoram, coriander leaf, chervil, peanut flour, cottonseed meal, peanuts, sunflower sd butter, cottonseed krnls, cottonseed flr, sunflower sd krnls","yeast extract spread, cereals rte, yardlong bns, mothbeans, chickpeas (garbanzo bns, macaroni, pigeon peas (red gm), chickpea flour (besan), broadbeans (fava beans), lupins, soy flour, soy prot conc, arrowroot, pate, spices, rosemary, soy meal, edamame, wheat flr, wheat germ, chervil, sage, coriander leaf, marjoram, cereals, semolina, bread sticks, tennis bread, peanut flour, cottonseed meal","yeast extract spread, cereals rte, macaroni, wheat flr, cereals, bread sticks, tennis bread, crackers, macaroni or noodles w/ chs, popovers, cracker meal, snack, yellow rice w/ seasoning, semolina, croutons, pasta mix, frybread, bagels, rice mix, english, tortilla, pie crust, bagel, bread crumbs, bread stuffing, toddl form, inf formula. mead johnson, inf form, doughnuts, child formula","yeast extract spread, yardlong bns, mothbeans, chickpeas (garbanzo bns, pigeon peas (red gm), chickpea flour (besan), broadbeans (fava beans), lupins, soy flour, soy prot conc, arrowroot, pate, spices, rosemary, soy meal, edamame, wheat germ, marjoram, chervil, coriander leaf, sage, peanut flour, cottonseed meal, peanuts, sunflower sd butter, cottonseed krnls, cottonseed flr, sunflower sd krnls, soy flr, sunflower sd flr","spices, marjoram, whale, cumin seed, turmeric, seal, dill weed, celery seed, walrus, coriander leaf, savory, anise seed, poultry seasoning, fenugreek seed, chervil, rosemary, sage, whale, parsley, incaparina, paprika, oopah (tunicate), loma linda redi-burger, ginger, pumpkin pie spice, curry powder, rice bran, fennel seed, cereals rte, thyme","rice bran, cottonseed meal, cottonseed flr, spices, coriander leaf, wheat bran, pumpkin&squash sd krnls, cocoa, dill weed, cottonseed krnls, celery seed, soy flour, sage, parsley, fennel seed, mothbeans, savory, brazilnuts, peanut flour, soy flr, cumin seed, sesame flr, cereals rte, safflower sd krnls, sesame seeds, safflower sd meal, poppy seed, sunflower sd flr, sesame meal, marjoram","macadamia nuts, hazelnuts or filberts, lard, animal fat, fat, meat drippings (lard, pecans, margarine, sunflower sd butter, peanut butter w/ omega-3, mixed nuts, hickorynuts, almond butter, margarine-like, almonds, cashew butter, cashew nuts, pate de foie gras, pork, peanuts, brazilnuts, nuts, formulated, pistachio nuts, peanut butter, pine nuts, bacon & bf stks, beechnuts, butter, pepperoni","yeast extract spread, worthington chic-ketts, rice bran, peanut flour, incaparina, worthington multigrain cutlets, meat extender, sisymbrium sp. seeds, loma linda little links, loma linda swiss stake w/ gravy, whale, cereals rte, loma linda big franks, anchovy, peanut butter, wheat bran, peanut butter w/ omega-3, sesame meal, sesame flr, sesame flour, chckn, peanuts, vegetarian fillets, liver cheese, chili powder, ruffed grouse, morningstar farms meal starters veggie meatballs, luncheon slices, worthington smoked turkey roll, worthington wham (roll)","pepeao, rice bran, sunflower sd flr, yeast extract spread, schiff, safflower sd krnls, safflower sd meal, tomato powder, liver cheese, caviar, loma linda big franks, abalone, sesame meal, sesame flr, sesame flour, peanut flour, emu, pate, kanpyo, paprika, wheat germ, egg custards, loma linda little links, wheat bran, triticale flr, loma linda linketts, jew's ear, soy meal, agutuk, trout","leavening agents, cottonseed meal, rice bran, cottonseed flr, pumpkin&squash sd krnls, cereals rte, wheat bran, steelhead trout, kraft free singles american nonfat past process chs product, poppy seed, chia seeds, wheat germ, soy prot conc, cheese product, sesame flr, cottonseed krnls, seal, soy prot isolate, soy protein isolate, sesame meal, sesame sd krnls, peanut flour, sesame flour, cocoa, oat bran, sesame butter, brazilnuts, soy meal, sunflower sd flr, sunflower sd butter","mayonnaise drsng, butternuts, walnuts, poppy seed, safflower sd krnls, pine nuts, brazilnuts, chia seeds, sesame butter, sunflower sd krnls, formulated, puff pastry, hickorynuts, sesame seeds, pecans, sesame meal, sesame sd krnls, pumpkin&squash sd krnls, margarine, beechnuts, mayonnaise, margarine-like, cottonseed krnls, sesame stks, snacks, morningstar farms brkfst bacon strips, worthington stripples, corn-based, peanuts, pinon nuts","chervil, coriander leaf, celery flakes, dill weed, parsley, spices, carrot, soy flour, soy meal, paprika, soy prot conc, sisymbrium sp. seeds, yeast extract spread, turmeric, soy flr, chili powder, tomato powder, meat extender, cottonseed meal, cumin seed, cottonseed flr, saffron, steelhead trout, fennel seed, shallots, soy prot isolate, kanpyo, cocoa, marjoram, rice bran","soy prot isolate, soy protein isolate, gelatins, seal, steelhead trout, vital wheat gluten, whale, soy prot conc, pork skins, walrus, peanut flour, sesame flour, soy meal, cottonseed meal, sunflower sd flr, meat extender, cottonseed flr, sesame flr, soy flr, soy flour, lupins, safflower sd meal, mutton, beef jerky, cottonseed krnls, bacon bits, hormel pillow pak sliced turkey pepperoni, chckn, pumpkin&squash sd krnls, elk","liver cheese, incaparina, child formula, eel, pate de foie gras, pate  truffle flavor, margarine, margarine-like, butter, tuna, scrapple, vegetable juc, inf formula. mead johnson, cereals rte, snack, toddl form, pancakes pln, inf form, waffle, waffles, breakfast tart, cream puff shell, caviar, cheese product, pate, sturgeon, croissants, cheese, kefir, egg","yeast extract spread, cereals rte, parsley, liver cheese, worthington chic-ketts, canada goose, grapes, coriander leaf, pate, loma linda little links, worthington multigrain cutlets, paprika, papa john's 14"" chs pizza, spices, soy flour, almonds, loma linda big franks, soy flr, chili powder, sea cucumber, almond butter, cuttlefish, loma linda swiss stake w/ gravy, vegetarian fillets, meat extender, child formula, fungi, loma linda lofat big franks, walrus, tomato powder","butter, fat, meat drippings (lard, lard, animal fat, baking chocolate, coconut meat, banana chips, margarine-like, nutmeg, baking choc, mother's, pork, coconut milk, child formula, cheese, chocolate, pepperoni, cookie, candies, inf formula. mead johnson, margarine, brazilnuts, bacon & bf stks, bak choc, bratwurst  veal  ckd, pate de foie gras, chorizo, sour drsng, duck","brazilnuts, sea lion, steelhead trout, sunflower sd butter, whale, semolina, wheat germ, wheat bran, wheat, roughy, caviar, lobster, spaghetti, rockfish, wheat flour, sunflower sd flr, swordfish, ginger, chia seeds, sunflower sd krnls, bread stuffing, spiny lobster, pate, halibut, pepeao, oat bran, abalone, octopus, mussel, whelk","salt, seasoning mix, leavening agents, jellyfish, pace, miso, yeast extract spread, chili powder, steelhead trout, potato soup, capers, kraft foods, pasta mix, beef jerky, salami  italian  pork, hormel pillow pak sliced turkey pepperoni, pork skins, bacon bits, papad, salami, george weston baker, pepperoni, kraft, caviar, sesame stks, morningstar farms brkfst bacon strips, worthington stripples, oscar mayer  chicken breast (honey glazed), celery flakes, bacon & bf stks","sugar, sugars, honey, sweeteners, candied fruit, molasses, syrups, sweetener, cherries, mango, chewing gum, syrup, frosting, dates, marmalade, cocoa mix, raisins, frostings, fruit leather, babyfood, candies, inf form, martha white foods, child formula, bak choc, toddl form, fruit syrup, papaya, jellies, inf formula. mead johnson","yeast extract spread, worthington foods, worthington stripples, morningstar farms brkfst bacon strips, luncheon slices, worthington prosage links, worthington wham (roll), worthington meatless corned bf roll, worthington smoked turkey roll, sunflower sd flr, worthington fripats, morningstar farms grillers original, rice bran, veggie burgers or soyburgers  unprep, sesame meal, sesame flr, sesame flour, cereals rte, cottonseed meal, cottonseed flr, worthington dinner rst, incaparina, wheat germ, worthington stakelets, sunflower sd krnls, schiff, loma linda swiss stake w/ gravy, cereals, coriander leaf, pine nuts","liver cheese, pate  truffle flavor, carrot, paprika, incaparina, chili powder, grape leaves, child formula, eel, pate de foie gras, carrot juice, tomato powder, carrots, margarine, margarine-like, kashi black bean mango, sweet potato, butter, tuna, kashi mayan harvest bake, scrapple, mustard grns, vegetable juc, lambsquarters, turnip greens, inf formula. mead johnson, cereals rte, dandelion greens, kale, mustard spinach","carrot, paprika, chili powder, grape leaves, goji berries, carrot juice, willow, liver cheese, tomato powder, carrots, pate  truffle flavor, sweet potato, mustard grns, sourdock, lambsquarters, turnip greens, dandelion greens, kale, mustard spinach, pace, spinach, pokeberry shoots, sweet potatoes, pumpkin, pumpkin pie mix, winged bean leaves, marjoram, vinespinach, sweetpotato, egg rolls","liver cheese, steelhead trout, octopus, caviar, cereals rte, herring, loma linda big franks, mussel, clam, roe, tuna, pate de foie gras, whelk, crab, sardine, oyster, mackerel, pate, trout, morningstar farms grillers qrtr pnd veggie brgr, whale, loma linda swiss stake w/ gravy, emu, worthington prosage links, loma linda vege-burger, meat extender, crustaceans, morningstar farms chipotle black bean crumbles, thuringer, worthington smoked turkey roll","cereals rte, rice bran, sage, paprika, chili powder, savory, rosemary, dill weed, pistachio nuts, schiff, shallots, garlic powder, vegetarian fillets, loma linda big franks, sunflower sd krnls, spices, meat extender, poultry seasoning, wheat bran, wheat germ, ruffed grouse, garlic, drumstick leaves, vegetarian meatloaf or patties, marjoram, safflower sd krnls, safflower sd meal, chckn, waffle, loma linda swiss stake w/ gravy","acerola, acerola juice, coriander leaf, rose hips, guavas, willow, currants, thyme, cloudberries, drumstick pods, pokeberry shoots, orange peel, mustard spinach, lemon peel, parsley, kale, tomato powder, vinespinach, kiwifruit, broccoli, balsam-pear (bitter gourd), celery flakes, brussels sprouts, pimento, longans, saffron, lambsquarters, sesbania flower, litchis, tomato juc","mushroom, carp, eel, mackerel, steelhead trout, swordfish, catfish, roe, whitefish, pompano, sturgeon, snapper, child formula, toddl form, inf formula. mead johnson, inf form, tuna, sea bass, cheese product, sardine, shad, halibut, cereals rte, herring, trout, vitasoy usa, vitasoy usa nasoya, rockfish, perch, caviar","mushroom, carp, eel, mackerel, steelhead trout, swordfish, catfish, roe, whitefish, pompano, sturgeon, snapper, child formula, toddl form, inf formula. mead johnson, inf form, tuna, sea bass, cheese product, sardine, halibut, shad, cereals rte, herring, vitasoy usa, trout, vitasoy usa nasoya, rockfish, perch, caviar","chili powder, wocas, sunflower sd krnls, paprika, almonds, curry powder, almond butter, sunflower sd butter, worthington multigrain cutlets, hazelnuts or filberts, almond paste, inf formula. mead johnson, tomato powder, mayonnaise drsng, taro chips, pinon nuts, spices, peanut butter w/ omega-3, child formula, parsley, cloves, peanuts, sage, bagel, snacks, roe, bacon bits, snac, inf form, mayonnaise","tea, swanson broth, campbell's lo na soups, fluid replcmnt, lemonade, waxgourd, fish broth, taro shoots, lettuce, gourd, v8 60% veg juc, celery, radishes, cucumber, pumpkin flowers, coconut h2o (liq from coconuts), melon, chicory, butterbur, celtuce, gravy, pickles, acerola juice, escarole, squash, chayote, tomato juc, nopales, vegetable juc cocktail, froz novelties","oyster, incaparina, cereals rte, cottonseed meal, wheat germ, cottonseed flr, sesame flr, pumpkin&squash seeds, sesame meal, sesame sd krnls, sesame flour, baking chocolate, hyacinth bns, chervil, beef jerky, poppy seed, pumpkin&squash sd krnls, whale, elk, sesame seeds, pepeao, wheat bran, spices, celery seed, cocoa, wocas, rice bran, kashi black bean mango, cottonseed krnls, wild rice"
